date,date_string,latitude,longitude,type,description,perpetrator,weapon,year,month,day,event_id,id
2025-04-17,2025-04-17,31.4247734,34.3401033,Food System,"17 April 2025: Two people, including a child, were killed in an Israeli airstrike on a vegetable stall within an area of a camp.",Israeli Defence Forces,Aerial Bomb: Plane,2025,4,17,98427,2913
2025-04-17,2025-04-17,31.3154,34.3127,Food System,17 April 2025: Israeli airstrikes targeted a farm greenhouse which killed three farmers.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,17,95645,2914
2025-04-19,2025-04-19,31.3642,34.3085,Food System,19 April 2025: Israeli warplanes targeted agricultural land.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,19,95692,2915
2025-04-19,2025-04-19,31.3098,34.2414,Food System,19 April 2025: Israeli warplanes and artillery targeted agricultural land with heavy shells and gunfire.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,19,95693,2916
2025-04-20,2025-04-20,31.3691,34.2734,Food System,20 April 2025: Israeli warplanes targeted a fisherman boat.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,20,95696,2917
2025-04-20,2025-04-20,31.3191,34.3401,Food System,20 April 2025: An Israeli drone strike killed two farmers and injured others.,Israeli Defence Forces,Aerial Bomb: Drone,2025,4,20,95695,2918
2025-04-21,2025-04-21,31.4525,34.3756,Food System,"21 April 2025: Israeli airstrikes opened fire, injuring a fisherman.",Israeli Defence Forces,Aerial Bomb: Plane,2025,4,21,95701,2919
2025-04-21,2025-04-21,31.3098,34.2414,Food System,"21 April 2025: Israeli warplanes and artillery targeted areas near a school, killing one farmer.",Israeli Defence Forces,Aerial Bomb: Plane,2025,4,21,95700,2920
2025-04-21,2025-04-21,31.3154,34.3127,Food System,"21 April 2025: Israeli forces airstrike targeted an animal-drawn cart, killing two people.",Israeli Defence Forces,Aerial Bomb: Plane,2025,4,21,95699,2921
2025-04-22,2025-04-22,31.4384767815,34.4034718931,Food System,"22 April 2025: A drone explosive hit a poultry room on the roof of a house, northwest of the entrance of a camp.",Israeli Defence Forces,Unspecified Explosive,2025,4,22,97267,2922
2025-04-23,2025-04-23,31.5349,34.4466,Food System,23 April 2025: Israeli airstrikes killed one fisherman and injured others.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,23,95716,2923
2025-04-24,2025-04-24,31.5290924248,34.4840203437,Food System,24 April 2025: A market in a camp was hit by Israeli forces.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,24,98465,2924
2025-04-24,2025-04-24,31.5839,34.4659,Food System,24 April 2025: Israeli naval strike killed one fisherman and injured two others.,Israeli Defence Forces,SVIED,2025,4,24,95721,2925
2025-04-24,2025-04-24,31.5272,34.4835,Food System,24 April 2025: Israeli airstrikes killed 10 people and injured others in a market.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,24,95720,2926
2025-04-25,2025-04-25,31.4178,34.3503,Food System,25 April 2025: An Israeli drone strike injured farmers.,Israeli Defence Forces,Aerial Bomb: Drone,2025,4,25,95729,2927
2025-04-26,2025-04-26,31.4323,34.3283,Food System,"26 April 2025: Naval boats struck fishers' boats, injuring six fishermen.",Israeli Defence Forces,Unspecified Explosive,2025,4,26,99890,2928
2025-04-26,2025-04-26,31.3822,34.271,Food System,"26 April 2025: Naval boats opened fire towards fishers' boats, injuring two fishermen.",Israeli Defence Forces,Unspecified Explosive,2025,4,26,99892,2929
2025-04-26,2025-04-26,31.5304,34.4215,Food System,"26 April 2025: A drone dropped a bomb on fishers' boats, injuring two fishermen.",Israeli Defence Forces,Aerial Bomb: Drone,2025,4,26,99891,2930
2025-04-27,2025-04-27,31.4178,34.3503,Food System,27 April 2025: Israeli airstrikes struck an agricultural land.,Israeli Defence Forces,Aerial Bomb: Plane,2025,4,27,99906,2931
2025-04-27,2025-04-27,31.4486,34.3925,Food System,"27 April 2025: Israeli airstrikes struck a cafe, killing seven people and injuring others.",Israeli Defence Forces,Aerial Bomb: Plane,2025,4,27,99907,2932
2025-04-27,2025-04-27,31.3822,34.271,Food System,"27 April 2025: Naval boats struck fishers' boats, killing one fisherman and injuring another.",Israeli Defence Forces,SVIED,2025,4,27,99905,2933
2025-04-28,2025-04-28,31.3443293,34.3095897,Food System,28 April 2025: A child was injured in an Israeli bombing while attempting to collect food aid. ,Israeli Defence Forces,Unspecified Explosive,2025,4,28,96367,2934
2025-04-29,2025-04-29,31.2952,34.3332,Food System,29 April 2025: Israeli artillery shelled farmers' lands.,Israeli Defence Forces,Shelling,2025,4,29,99916,2935
2025-04-29,2025-04-29,31.4988,34.4699,Food System,29 April 2025: Israeli drone strikes struck and  killed two people in a market.,Israeli Defence Forces,Aerial Bomb: Drone,2025,4,29,99915,2936
2025-04-30,2025-04-30,31.5245,34.4326,Food System,30 April 2025: Israeli naval forces killed a fisherman when they targeted a boat.,Israeli Defence Forces,Unspecified Explosive,2025,4,30,99931,2937
2025-05-01,2025-05-01,31.3294,34.2299,Food System,01 May 2025: An Israeli drone strike killed three farmers and injured another.,Israeli Defence Forces,Aerial Bomb: Drone,2025,5,1,99942,2938
2025-05-01,2025-05-01,31.3191,34.3401,Food System,01 May 2025: Israeli airstrikes injured three people and artillery fire injured a farmer.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,1,99944,2939
2025-05-01,2025-05-01,31.5541,34.5016,Food System,01 May 2025: Israeli artillery killed two farmers.,Israeli Defence Forces,Artillery,2025,5,1,99943,2940
2025-05-02,2025-05-02,31.5204363,34.4504506,Food System,02 May 2025: A humanitarian aid warehouse was looted after police officers attempting to prevent looting were attacked by Israel Defense Forces (IDF).,"Criminal, Israeli Defence Forces","Firearms, No Information on the Weapon Used",2025,5,2,105185,2941
2025-05-02,2025-05-02,31.5183186693,34.4553520249,Food System,"02 May 2025: Six civilians were killed, an unspecified number were injured, and a charity kitchen was damaged by a missile attack carried out by the Israel Defense Forces (IDF).",Israeli Defence Forces,Missile,2025,5,2,105184,2942
2025-05-02,2025-05-02,31.2952,34.3332,Food System,02 May 2025: Israeli forces launched airstrikes on agricultural land.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,2,99951,2943
2025-05-02,2025-05-02,31.3822,34.271,Food System,02 May 2025: Israeli ships targeted fishing boats with shells.,Israeli Defence Forces,Shelling,2025,5,2,99950,2944
2025-05-02,2025-05-02,31.5594,34.4875,Food System,02 May 2025: Israeli forces airstrikes targeted agricultural land.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,2,99949,2945
2025-05-03,2025-05-03,31.5304,34.4215,Food System,"03 May 2025: Israeli ships targeted a boat, killing one fisherman and injuring three others, including a child.",Israeli Defence Forces,Unspecified Explosive,2025,5,3,99960,2946
2025-05-04,2025-05-04,31.3294,34.2299,Food System,"04 May 2025: Israeli planes launched a rocket on a cafeteria near a medical facility, but it did not explode.",Israeli Defence Forces,Rocket,2025,5,4,99968,2947
2025-05-05,2025-05-05,31.5045,34.4743,Food System,"05 May 2025: Israeli airstrikes targeted a caf̩ in a residential building, killing four people and injuring six others.",Israeli Defence Forces,Aerial Bomb: Plane,2025,5,5,99977,2948
2025-05-06,2025-05-06,31.5887,34.4959,Food System,"06 May 2025: Israeli forces targeted a group of fishermen, injuring two.",Israeli Defence Forces,Unspecified Explosive,2025,5,6,99998,2949
2025-05-07,2025-05-07,31.5168,34.4355,Food System,"07 May 2025: Israeli airstrikes struck a restaurant, killing 25 people including a journalist and injuring dozens.",Israeli Defence Forces,Aerial Bomb: Plane,2025,5,7,100013,2950
2025-05-07,2025-05-07,31.2842,34.2482,Food System,07 May 2025: Israeli helicopters struck agricultural lands.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,7,100014,2951
2025-05-07,2025-05-07,31.4988,34.4699,Food System,07 May 2025: An Israeli drone strike killed one woman near a market.,Israeli Defence Forces,Aerial Bomb: Drone,2025,5,7,100012,2952
2025-05-08,2025-05-08,31.5168,34.4355,Food System,"08 May 2025: Israeli airstrikes struck a fish shop, killing nine people and injuring others.",Israeli Defence Forces,Aerial Bomb: Plane,2025,5,8,100027,2953
2025-05-08,2025-05-08,31.3822,34.271,Food System,"08 May 2025: Israeli naval forces opened fire at fishers' boats, injuring two people.",Israeli Defence Forces,Unspecified Explosive,2025,5,8,100026,2954
2025-05-09,2025-05-09,31.5887,34.4959,Food System,"09 May 2025: Israeli naval forces opened fire on a fisherman's boat, killing one person and injuring another.",Israeli Defence Forces,Firearms,2025,5,9,100035,2955
2025-05-09,2025-05-09,31.5245,34.4326,Food System,09 May 2025: Israeli naval forces opened fire on fishers' boats.,Israeli Defence Forces,Firearms,2025,5,9,100036,2956
2025-05-12,2025-05-12,31.4988,34.4699,Food System,12 May 2025: Israeli drones and artillery strikes killed at least two people and injured others at a market.,Israeli Defence Forces,Aerial Bomb: Drone,2025,5,12,100052,2957
2025-05-12,2025-05-12,31.5172,34.4642,Food System,12 May 2025: Israeli artillery fire caused injuries and a fire near a bakery.,Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,2025,5,12,100053,2958
2025-05-13,2025-05-13,31.4988,34.4699,Food System,"13 May 2025: Israeli airstrikes targeted a vegetable market, killing three people. Artillery also targeted the area.",Israeli Defence Forces,Aerial Bomb: Plane,2025,5,13,100059,2959
2025-05-15,2025-05-15,31.5245,34.4326,Food System,15 May 2025: Israeli artillery shelled an area near a port.,Israeli Defence Forces,Shelling,2025,5,15,100081,2960
2025-05-16,2025-05-16,31.3691,34.2734,Food System,16 May 2025: An Israeli drone strike near a port injured one child.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,16,100084,2961
2025-05-18,2025-05-18,31.4178,34.3503,Food System,18 May 2025: Israeli airstrikes targeted an agricultural land.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,18,100099,2962
2025-05-19,2025-05-19,31.5290924248,34.4840203437,Food System,19 May 2025: Five people were killed when an Israeli drone struck a group of people near a market.,Israeli Defence Forces,Aerial Bomb: Drone,2025,5,19,100635,2963
2025-05-19,2025-05-19,31.536,34.4907,Food System,"19 May 2025: An Israeli drone strike near a market, killed five people.",Israeli Defence Forces,Aerial Bomb: Drone,2025,5,19,100108,2964
2025-05-21,2025-05-21,31.3369,34.2925,Food System,21 May 2025: Israeli airstrikes targeted a bakery and killed at least two people.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,21,100127,2965
2025-05-27,2025-05-27,31.5128679,34.4581358,Food System,"27 May 2025: A community kitchen was hit by an Israeli forces airstrike, killing one person and injuring another.",Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,2025,5,27,99611,2966
2025-05-27,2025-05-27,31.4183455,34.3502476,Food System,"27 May 2025: A crowd was fired upon by the Israeli defense force, while overrunning a new aid distribution site set up by an INGO. At least one person was killed and another 48 injured, including women and children.",Israeli Defence Forces,Firearms,2025,5,27,99619,2967
2025-05-27,2025-05-27,31.5128679,34.4581358,Food System,27 May 2025: An INGO community kitchen aid worker was killed and two staff were injured near an  INGO food kitchen by Israeli forces.,Israeli Defence Forces,Firearms,2025,5,27,110116,2968
2025-05-28,2025-05-28,31.3087684725,34.2879867554,Food System,"28 May 2025: Near an NGO aid distribution centre, seven people were killed, including an elderly woman, and 15 were injured by Israeli forces gunfire. ",Israeli Defence Forces,Firearms,2025,5,28,110118,2969
2025-05-28,2025-05-28,31.4183455,34.3502476,Food System,"28 May 2025: Hundreds of Palestinians stormed a UN food warehouse in a desperate attempt to find food. Two people were fatally crushed in the crowd, while two others died of gunshot wounds.","Beneficiaries, Israeli Defence Forces","Firearms, Unarmed Perpetrator",2025,5,28,110119,2970
2025-05-28,2025-05-28,31.5166666667,34.45,Food System,28 May 2025: Four aid workers of an INGO were killed when their vehicle was struck by an Israeli forces drone while en route to deliver humanitarian food assistance. ,Israeli Defence Forces,Aerial Bomb: Drone,2025,5,28,110117,2971
2025-05-29,2025-05-29,31.3084659,34.2865698,Food System,"29 May 2025: The vicinity of an INGO aid distribution site was fired upon by Israeli forces, injuring three people. ",Israeli Defence Forces,Firearms,2025,5,29,110124,2972
2025-05-29,2025-05-29,31.5045,34.4743,Food System,29 May 2025: Israeli armed forces killed 17 people and injured others in an airstrike on a bakery. Most of the victims were police officers reportedly guarding aid trucks.,Israeli Defence Forces,Aerial Bomb: Plane,2025,5,29,100195,2973
2025-05-30,2025-05-30,31.3181544963,34.2406095676,Food System,30 May 2025: Two Palestinians were shot and killed by Israeli forces near the GHF aid distribution facility. ,Israeli Defence Forces,Firearms,2025,5,30,107526,2974
2025-06-01,2025-06-01,31.4560503043,34.4124442737,Food System,"01 June 2025:One Palestinian was killed and 18 injured after Israeli forces hit a group of people gathering to receive aid, near the U.S distribution centre. ",Israeli Defence Forces,Firearms,2025,6,1,107527,2975
2025-06-01,2025-06-01,31.341908688,34.2781320856,Food System,"01 June 2025: At least 30 people were killed and over 115 injured near the GHF aid distribution centre when Israeli forces opened fire directly at hundreds of people gathering to receive aid._x000D_
_x000D_
",Israeli Defence Forces,Firearms,2025,6,1,107510,2976
2025-06-02,2025-06-02,31.3098,34.2414,Food System,02 June 2025: Three Palestinians were killed and 35 others injured by the Israeli forces while waiting to receive aid near the GHF aid distribution centre. ,Israeli Defence Forces,Firearms,2025,6,2,105606,2977
2025-06-03,2025-06-03,31.2741494276,34.2694467858,Food System,"03 June 2025: At least 27 Palestinian were killed and 90 injured when Israeli forces bombed and opened heavy gunfire directly at hundreds of people gathered to receive aid outside an INGO aid distribution centre._x000D_
",Israeli Defence Forces,Aerial Bomb: Plane,2025,6,3,107511,2978
2025-06-03,2025-06-03,31.5272,34.4835,Food System,"03 June 2025: Israeli airstrikes killed four civilians near a supermarket and a residential building, including two children.",Israeli Defence Forces,Aerial Bomb: Plane,2025,6,3,105613,2979
2025-06-04,2025-06-04,31.5045074599,34.4218920891,Food System,"04 June 2025: A group of people waiting for humanitarian aid trucks were fired at by an Israeli aircraft, killing and injuring an unspecified number of people.",Israeli Defence Forces,Aerial Bomb: Plane,2025,6,4,107463,2980
2025-06-05,2025-06-05,31.3065684878,34.2412954449,Food System,"05 June 2025: People heading to an INGO humanitarian aid distribution centre were hit by Israeli force gunfire, injuring at least five people. _x000D_
",Israeli Defence Forces,Firearms,2025,6,5,107472,2981
2025-06-05,2025-06-05,31.4673982627,34.4096041681,Food System,"05 June 2025: People on their way to a humanitarian aid centre were fired upon by Israeli forces tanks, killing and injuring an unspecified number of people. _x000D_
",Israeli Defence Forces,Artillery,2025,6,5,107471,2982
2025-06-05,2025-06-05,31.5245,34.4326,Food System,05 June 2025: Israeli forces airstrikes targeted a fishing boat.,Israeli Defence Forces,Aerial Bomb: Plane,2025,6,5,105634,2983
2025-06-07,2025-06-07,31.4394,34.4031,Food System,"07 June 2025: Israeli drones struck an area with unknown casualties and airstrikes struck a municipal water vehicle, killing three people.",Israeli Defence Forces,Aerial Bomb: Drone,2025,6,7,105644,2984
2025-06-07,2025-06-07,31.3502,34.3081,Food System,"07 June 2025: Israeli forces airstrikes struck the area of a market, which resulted in an unspecified number of deaths and injuries.",Israeli Defence Forces,Aerial Bomb: Plane,2025,6,7,105647,2985
2025-06-07,2025-06-07,31.3121429425,34.24507155,Food System,"07 June 2025: IDPs waiting at an aid distribution centre in a camp were hit by an Israeli airstrike, killing five people and injuring an unspecified number of others.",Israeli Defence Forces,Aerial Bomb: Plane,2025,6,7,113013,2986
2025-06-07,2025-06-07,31.2752047,34.2558269,Food System,07 June 2025: At least five people were killed by Israeli forces near the GHF aid distribution point.  ,Israeli Defence Forces,Firearms,2025,6,7,107516,2987
2025-06-08,2025-06-08,31.4573315942,34.4120872246,Food System,08 June 2025: One person was killed and an unspecified number of people injured when the Israeli forces fired at hundreds of people who were heading to receive aid. ,Israeli Defence Forces,Firearms,2025,6,8,107519,2988
