date,latitude,longitude,type,description,perpetrator,perpetrator_type,weapon,impact,categories,location,event_id,year,month,day,date_string
2024-01-01,31.3098,34.2414,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89691,2024,1,1,2024-01-01
2024-01-01,31.4486,34.3925,Food System,January 2024: Israeli gunboats injured a Palestinian fisher while driving a car.,Israeli Defence Forces,Host Government: Military,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89690,2024,1,1,2024-01-01
2024-01-04,31.4432234,34.360007,Food System,"04 January 2024: A UNRWA warehouse was hit, killing a UN staff member. Five UNRWA staff members werealso detained, three of whom were later released while two remain detained.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: No Information on Platform Type,Aid Systems,"Disruption Of Aid, Attack On Aid Workers Carrying Out Food-Related Programme",Gaza Strip,45027,2024,1,4,2024-01-04
2024-01-04,31.3443293,34.3095897,Food System,"04 January 2024: In a temporary shelter, six people were reportedly killed and another six injured, when agricultural land where IDPs were sheltering was struck by suspected Israeli forces.",Israeli Defence Forces,Host Government: Military,No Information on the Weapon Used,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,80753,2024,1,4,2024-01-04
2024-01-04,31.3484,34.2961,Food System,"January 2024: Israeli warplanes struck agricultural land. As a result, 6 displaced Palestinians were killed.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89688,2024,1,4,2024-01-04
2024-01-05,31.5128679,34.4581358,Food System,"05 January 2024: A man searching for flour, was arrested and stripped naked by Israeli soldiers. ",Israeli Defence Forces,Host Government: Military,Firearms,People Carrying Out Food Activity,CRSV On Persons Carrying Out Food Activity,Gaza Strip,64484,2024,1,5,2024-01-05
2024-01-07,31.2847,34.2546,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89687,2024,1,7,2024-01-07
2024-01-09,31.3098,34.2414,Food System,"January 2024: Israeli warplanes struck a house and agricultural land, killing a civilian.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89686,2024,1,9,2024-01-09
2024-01-09,31.55012685,34.5033133774,Food System,09 January 2024: Seven aid workers on board trucks delivering flour to IDPs sheltering in schools were shot dead by Israeli forces. ,Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Disruption Of Aid, Attack On Aid Workers Carrying Out Food-Related Programme",Gaza Strip,43668,2024,1,9,2024-01-09
2024-01-10,31.2855,34.2714,Food System,January 2024: Israeli warplanes struck a house and agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89685,2024,1,10,2024-01-10
2024-01-10,31.2842,34.2482,Food System,"January 2024: Israeli artillery and tanks shelled targets, killing three Palestinian farmers.",Israeli Defence Forces,Host Government: Military,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89665,2024,1,10,2024-01-10
2024-01-11,31.502220583,34.4141151088,Food System,"11 January 2024: Dozens were killed or wounded in a large crowd waiting for a food truck by an Israeli tank and quadcopters.
",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,Aid Systems,Incident Affecting People Seeking Food Aid,Gaza Strip,45899,2024,1,11,2024-01-11
2024-01-12,31.2586,34.2824,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89684,2024,1,12,2024-01-12
2024-01-12,31.4178,34.3503,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89683,2024,1,12,2024-01-12
2024-01-16,31.5245,34.4326,Food System,"January 2024: Israeli warplanes struck a group of Palestinians and fishers, killing two persons and injuring several others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89674,2024,1,16,2024-01-16
2024-01-21,31.5172,34.4642,Food System,"January 2024: Israeli warplanes struck a passing car at a market, killing three Palestinians.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,89680,2024,1,21,2024-01-21
2024-01-22,31.4964,34.4522,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89679,2024,1,22,2024-01-22
2024-01-23,31.3443293,34.3095897,Food System,"23 January 2024: A UN warehouse was struck by Israeli forces, killing two people and cutting off access to humanitarian supplies and WASH equipment. _x000D_
",Israeli Defence Forces,Host Government: Military,Unspecified Explosive,Aid Systems,Disruption Of Aid,Gaza Strip,45903,2024,1,23,2024-01-23
2024-01-24,31.4486,34.3925,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89678,2024,1,24,2024-01-24
2024-01-27,31.5041,34.435,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89677,2024,1,27,2024-01-27
2024-01-27,31.4486,34.3925,Food System,January 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89676,2024,1,27,2024-01-27
2024-01-31,31.4105,34.378,Food System,"January 2024: Israeli warplanes struck a house and agricultural land, killing a Palestinian and injuring a number of others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89675,2024,1,31,2024-01-31
2024-02-03,31.4005,34.3375,Food System,February 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89741,2024,2,3,2024-02-03
2024-02-05,31.4183455,34.3502476,Food System,February 2024: an UNRWA-led convoy carrying food aid to Gaza was hit. ,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,Aid Systems,Disruption Of Aid,Gaza Strip,45943,2024,2,5,2024-02-05
2024-02-06,31.3474,34.2226,Food System,"February 2024: Israeli gunboats opened fire at a Palestinian fishing boat, injuring several fishers.",Israeli Defence Forces,Host Government: Military,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89726,2024,2,6,2024-02-06
2024-02-06,31.28389,34.27361,Food System,February 2024: six Palestinian police officers guarding an aid truck were killed when their vehicle was hit.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,Aid Systems,Disruption Of Aid,Gaza Strip,45945,2024,2,6,2024-02-06
2024-02-07,31.3474,34.2226,Food System,"February 2024: Israeli gunboats opened fire at a Palestinian fishing boat, killing 2 fishers.",Israeli Defence Forces,Host Government: Military,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89725,2024,2,7,2024-02-07
2024-02-10,31.4323,34.3283,Food System,"February 2024: Israeli gunboats shelled targets, killing a Palestinian fisher and injuring another.",Israeli Defence Forces,Host Government: Military,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89724,2024,2,10,2024-02-10
2024-02-10,31.5011,34.4666,Food System,February 2024: Israeli soldiers destroyed and burned a number of food warehouses.,Israeli Defence Forces,Host Government: Military,Arson,"Food Supply, Food Production",Demolition Of Food Production/Storage Infrastructure,Gaza Strip,89744,2024,2,10,2024-02-10
2024-02-10,31.4284,34.366,Food System,February 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89739,2024,2,10,2024-02-10
2024-02-10,31.287,34.2595,Food System,February 2024: Israeli airstrikes targeted empty agricultural land without causing casualties.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89738,2024,2,10,2024-02-10
2024-02-13,31.4178,34.3503,Food System,"February 2024: Israeli warplanes struck agricultural land in the vicinity of a school, injuring 4 people.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89735,2024,2,13,2024-02-13
2024-02-13,31.4284,34.366,Food System,"February 2024: Israeli warplanes struck agricultural land, injuring 5 people.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89736,2024,2,13,2024-02-13
2024-02-13,31.2842,34.2482,Food System,February 2024: Israeli warplanes conducted at least 3 airstrikes striking targeting agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89737,2024,2,13,2024-02-13
2024-02-16,31.3443293,34.3095897,Food System,"16 February 2024: A WHO two-truck convoy of fuel and food was detained for at least seven hours by Israeli soldiers, near a medical facility. Israeli bulldozers destroyed roads in front of and behind the aid convoy, preventing it from accessing the medical facility. 
",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Disruption Of Aid, Bureaucratic Obstacles Of Aid Access, Attack On Aid Workers Carrying Out Food-Related Programme",Gaza Strip,44397,2024,2,16,2024-02-16
2024-02-17,31.4005,34.3375,Food System,February 2024: Israeli warplanes struck agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89732,2024,2,17,2024-02-17
2024-02-17,31.2855,34.2714,Food System,"February 2024: Israeli warplanes struck agricultural land hosting displaced persons, killing 7 Palestinians, including a woman and 3 children.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,89731,2024,2,17,2024-02-17
2024-02-17,31.5541,34.5016,Food System,February 2024: Israeli artillery struck land injuring a Palestinian farmer and their daughter.,Israeli Defence Forces,Host Government: Military,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89711,2024,2,17,2024-02-17
2024-02-18,31.55012685,34.5033133774,Food System,"February 2024: at least one Palestinian was killed, and others injured, when a group that was waiting for relief aid at Al Nabulsi roundabout came under fire.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,46542,2024,2,18,2024-02-18
2024-02-19,31.5032,34.2877,Food System,February 2024: Israeli gunboats opened fire toward Palestinian fishing boats.,Israeli Defence Forces,Host Government: Military,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89723,2024,2,19,2024-02-19
2024-02-19,31.55012685,34.5033133774,Food System,February 2024: Palestinians awaiting humanitarian aid trucks fled upon sighting Israeli tanks.,Israeli Defence Forces,Host Government: Military,Unspecified Explosive,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,46545,2024,2,19,2024-02-19
2024-02-19,31.5128679,34.4581358,Food System,"February 2024: At Al Kuwaiti roundabout, five Palestinians were killed and an unspecified number injured, when people awaiting humanitarian aid trucks were shot by Israeli quadcopter drones.",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,46543,2024,2,19,2024-02-19
2024-02-22,31.55012685,34.5033133774,Food System,"22 February 2024: Seven Palestinians, including a woman and a young girl were killed when Israeli forces opened fire on civilians waiting for humanitarian aid convoys. ",Israeli Defence Forces,Host Government: Military,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,45381,2024,2,22,2024-02-22
2024-02-22,31.442723627,34.3614579257,Food System,22 February 2024: Civilians waiting for humanitarian aid convoys were shot at by Israeli forces. ,Israeli Defence Forces,Host Government: Military,Shelling,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,45363,2024,2,22,2024-02-22
2024-02-23,31.5304,34.4215,Food System,February 2024: Israeli gunboats opened fire toward Palestinian fishers.,Israeli Defence Forces,Host Government: Military,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,89722,2024,2,23,2024-02-23
