Date,Event Public Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
2025-07-14,14 July 2025: A water transportation vehicle was destroyed by multiple Israeli airstrikes and drones.,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,114315,2025-08-26,2025-08-26
2025-07-13,13 July 2025: A charity kitchen was struck by an Israeli forces airstrike.,OPT,PSE,Gaza Strip,31.3782508,34.3355147,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Distribution Site,112725,2025-08-12,2025-08-13
2025-07-14,"14 July 2025: A caf̩ was struck by an Israeli drone, resulting in fatalities and injuries.",OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113953,2025-08-26,2025-08-26
2025-07-14,"14 July 2025: A caf̩ was struck by an Israeli drone, resulting in fatalities and injuries.",OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114314,2025-08-26,2025-08-26
2025-07-13,13 July 2025: A medical health care worker was amongst 15 Palestinians killed by Israeli forces airstrikes on a busy market. ,OPT,PSE,Gaza Strip,31.5050311,34.4641381,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113404,2025-08-20,2025-10-06
2025-07-12,"12 July 2025: In a camp, at least 11 Palestinians were killed and over 40 others injured in an Israeli strike while gathered around a truck to receive drinking water. ",OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112722,2025-08-12,2025-08-31
2025-07-13,"13 July 2025: A market was struck by Israeli drones and airstrikes, killing and injuring civilians.",OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113938,2025-08-26,2025-08-26
2025-07-13,"13 July 2025: A market was struck by Israeli drones and airstrikes, killing and injuring civilians.",OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114299,2025-08-26,2025-08-26
2025-07-11,11 July 2025: At least 30 Palestinians waiting for humanitarian aid were killed and over 180 others injured by Israeli forces fire while a humanitarian aid site.,OPT,PSE,Gaza Strip,31.295732814,34.2459085453,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112374,2025-08-11,2025-09-17
2025-07-11,"11 July 2025: Palestinians waiting for humanitarian aid near an INGO site were fired upon by Israeli forces, killing 10 people and injuring at least 60 others. ",OPT,PSE,Gaza Strip,31.3090108,34.2431681,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112720,2025-08-12,2025-08-13
2025-07-10,"10 July 2025: Palestinians waiting for humanitarian aid near a distribution site were fired upon by Israeli forces, killing three people including a woman and injuring an unspecified number of others.",OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112355,2025-08-09,2025-08-11
2025-07-10,"10 July 2025: Three people were killed and an unspecified number injured by Israeli forces gunfire while waiting for humanitarian aid. _x000D_
",OPT,PSE,Gaza Strip,31.5128679,34.4581358,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112356,2025-08-09,2025-08-11
2025-07-10,"10 July 2025: More than 16 Palestinians, including four women and 10 children were killed, and 30 others, including 19 children were injured by Israeli airstrikes while waiting to receive humanitarian aid and food supplements for their children. ",OPT,PSE,Gaza Strip,31.4183455,34.3502476,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112357,2025-08-09,2025-08-11
2025-07-10,"10 July 2025: In a camp, Palestinians waiting for humanitarian aid at a distribution site were fired upon by Israeli forces, killing three people and injuring an unspecified number of others. ",OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112359,2025-08-09,2025-09-07
2025-07-10,"11 July 2025: A group of Palestinians near an INGO site were shelled by Israeli forces artillery, injuring one person.",OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112370,2025-08-09,2025-08-11
2025-07-09,"09 July 2025: At least six Palestinians were killed, including three children, and over 50 others injured by Israeli forces gunfire while attempting to receive aid. ",OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112354,2025-08-09,2025-08-25
2025-07-12,"12 July 2025: A market and a residential home were struck by Israeli airstrikes and artillery, resulting in fatalities and injuries.",OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113924,2025-08-26,2025-08-26
2025-07-12,"12 July 2025: A market and a residential home were struck by Israeli airstrikes and artillery, resulting in fatalities and injuries.",OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114285,2025-08-26,2025-08-26
2025-07-09,"09 July 2025: Near a market, An IDP tent was struck by Israeli airstrikes killing a woman and injuring many others.",OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113894,2025-08-26,2025-08-26
2025-07-07,07 July 2025: Five Palestinians were killed and an unspecified number injured by Israeli forces fire near an aid distribution center.,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107522,2025-07-13,2025-07-14
2025-07-07,07 July 2025: Two Palestinians were killed and 20 others injured by Israeli forces fire near a GHF aid distribution centre while waiting for food aid. ,OPT,PSE,Gaza Strip,31.2752047,34.2558269,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107523,2025-07-13,2025-07-14
2025-07-09,"09 July 2025: Near a market, An IDP tent was struck by Israeli airstrikes killing a woman and injuring many others.",OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114255,2025-08-26,2025-08-26
2025-07-09,"09 July 2025: In a temporary shelter, a tent sheltering IDPs near Firas Market was hit by an Israeli forces airstrike, killing a woman and injuring an unspecified number of others.",OPT,PSE,Gaza Strip,31.5169931,34.452194,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",115377,2025-09-05,2025-09-07
2025-07-06,06 July 2025: Five Palestinians were killed by Israeli forces gunfire while they were waiting to receive aid.,OPT,PSE,Gaza Strip,31.4737709796,34.4315006884,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107563,2025-07-14,2025-07-14
2025-07-06,06 July 2025: Three Palestinians were killed by Israeli forces gunfire near the GHF centre while they were waiting to receive aid.,OPT,PSE,Gaza Strip,31.2830204,34.2805069,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107564,2025-07-14,2025-07-14
2025-07-07,07 July 2025: A food stand was struck by Israeli airstrikes. Four people were killed and others injured.,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113874,2025-08-26,2025-08-26
2025-07-06,06 July 2025: One fisherman was injured by Israeli airstrikes off the coast.,OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113865,2025-08-26,2025-09-23
2025-07-06,06 July 2025: One fisherman was injured by Israeli airstrikes off the coast.,OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114226,2025-08-26,2025-09-23
2025-07-05,02 July 2025: Five Palestinians were reported killed and an unspecified number of others injured by Israeli forces while waiting to receive aid.,OPT,PSE,Gaza Strip,31.4586131,34.4442171,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107560,2025-07-14,2025-07-14
2025-07-05,"05 July 2025: Nine Palestinians were killed, including three children, by Israeli fire near an aid distribution point. _x000D_
",OPT,PSE,Gaza Strip,31.29967487,34.2842114588,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107565,2025-07-14,2025-07-15
2025-07-07,07 July 2025: A food stand was struck by Israeli airstrikes. Four people were killed and others injured.,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114235,2025-08-26,2025-08-26
2025-07-06,"06 July 2025: A community-charity kitchen was hit by Israeli forces, killing three Palestinians and injuring an unspecified number. ",OPT,PSE,Gaza Strip,31.4183455,34.3502476,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Supply, Aid Systems","Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Distribution Site",111415,2025-07-29,2025-08-05
2025-07-05,05 July 2025: A cafe was struck by Israeli airstrikes.,OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113855,2025-08-26,2025-08-26
2025-07-05,"05 July 2025: A cafe was struck by an Israeli drone strike, six people were killed and others injured.",OPT,PSE,Gaza Strip,31.4284,34.366,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113857,2025-08-26,2025-08-26
2025-07-04,"04 July 2025: Four Palestinians were killed and over 100 injured when an aid distribution point was hit by an Israeli quadcopter drone._x000D_
",OPT,PSE,Gaza Strip,31.4720102656,34.4345858667,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107556,2025-07-14,2025-07-14
2025-07-04,"04 July 2025: Palestinians waiting for humanitarian aid were fired upon by Israeli forces, killing five people and injuring an unspecified number of others. ",OPT,PSE,Gaza Strip,31.3057618139,34.2406932197,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109745,2025-07-21,2025-07-24
2025-07-04,"04 July 2025: Palestinians waiting for aid distribution were fired upon by Israeli artillery, killing six people and injuring an unspecified number of others. _x000D_
",OPT,PSE,Gaza Strip,31.3057618139,34.2406932197,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",109746,2025-07-21,2025-07-24
2025-07-04,04 July 2025: Two fishermen were injured when Israeli warships gunfire was opened near the coast.,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113848,2025-08-26,2025-09-23
2025-07-04,04 July 2025: Two fishermen were injured when Israeli warships gunfire was opened near the coast.,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114209,2025-08-26,2025-09-23
